Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Comment,country
10,6,2013,Hunt,Rubus idaeus,1.33333,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Ajuga reptans,0.00050,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Fragaria vesca,0.00400,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Glechoma hederacea,0.00025,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Ranunculus repens,0.00033,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Euphorbia amygdaloides,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Sanguisorba minor,0.00033,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Leontodon hispidus,0.00027,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Geranium robertianum,0.00001,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Reseda lutea,0.00053,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Galium odoratum,0.00050,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Pilosella officinarum,0.00003,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Aquilegia vulgaris,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Myosotis ramosissima,0.00008,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Lithospermum officinale,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Lotus corniculatus,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Hippocrepis comosa,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Polygala vulgaris,0.02500,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Veronica chamaedrys,0.00500,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Rubus idaeus,1.33333,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Ajuga reptans,0.00050,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Fragaria vesca,0.00400,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Glechoma hederacea,0.00025,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Ranunculus repens,0.00033,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Euphorbia amygdaloides,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Sanguisorba minor,0.00033,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Leontodon hispidus,0.00027,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Geranium robertianum,0.00001,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Reseda lutea,0.00053,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Galium odoratum,0.00050,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Pilosella officinarum,0.00003,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Aquilegia vulgaris,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Myosotis ramosissima,0.00008,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
10,6,2013,Hunt,Lithospermum officinale,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Jefferies,Lotus corniculatus,3.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Jefferies,Linum catharticum,0.01250,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Jefferies,Sanguisorba minor,0.20000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Jefferies,Polygala vulgaris,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Jefferies,Veronica chamaedrys,0.00013,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Jefferies,Ranunculus acris,0.00080,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Jefferies,Helianthemum nummularium,0.00067,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Jefferies,Pilosella officinarum,0.00010,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Jefferies,Polygala calcarea,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Jefferies,Lotus corniculatus,3.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Jefferies,Linum catharticum,0.01250,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Jefferies,Sanguisorba minor,0.20000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Jefferies,Polygala vulgaris,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Jefferies,Veronica chamaedrys,0.00013,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Jefferies,Ranunculus acris,0.00080,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Jefferies,Helianthemum nummularium,0.00067,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Jefferies,Pilosella officinarum,0.00010,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
3,6,2013,Jefferies,Polygala calcarea,1.00000,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
6,6,2013,Livingstone_far,Taraxacum agg.,0.00013,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
6,6,2013,Livingstone_far,Veronica chamaedrys,0.00417,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
6,6,2013,Livingstone_far,Primula veris,0.00133,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
6,6,2013,Livingstone_far,Medicago lupulina,0.00004,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
6,6,2013,Livingstone_far,Ranunculus bulbosus,0.00027,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
6,6,2013,Livingstone_far,Vicia sativa,0.00017,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
6,6,2013,Livingstone_far,Lotus corniculatus,0.00008,% flower cover,Flower cover of plants flowering within the two 150Êm_ transects during the pollinator survey was estimated using quadrats,UK
