ID,Flower.species,Type,Country,Period,Date,Site,Landuse,Habitat.EUNIS,Habitat.Detailed,Transect,Subtransect,Plot.ID,Plot.location,Flower.genus,Flower.family,Nr.inflorescences.per.plot,Inflorescence.Type.counted
2413,Medicago.lupulina,Wild,FR,C,20/07/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,4,1,ground,Medicago,Fabaceae,150,flower.head
2425,Medicago.lupulina,Wild,FR,C,20/07/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,5,2,ground,Medicago,Fabaceae,13,flower.head
2427,Medicago.lupulina,Wild,FR,C,20/07/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,4,3,ground,Medicago,Fabaceae,1,flower.head
2478,Mercurialis.annua,Wild,FR,C,20/07/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,1,3,ground,Mercurialis,Euphorbiaceae,12,flower.head
2529,Myosotis.sp,Ornamental,FR,C,20/07/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,4,3,ground,Myosotis,Boraginaceae,5,cyme
2553,Papaver.rhoeas,Wild,FR,C,20/07/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,1,1,ground,Papaver,Papaveraceae,8,single.flower
2573,Papaver.rhoeas,Wild,FR,C,20/07/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,2,2,ground,Papaver,Papaveraceae,3,single.flower
2575,Papaver.rhoeas,Wild,FR,C,20/07/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,1,3,ground,Papaver,Papaveraceae,11,single.flower
2708,Plantago.lanceolata,Wild,FR,C,20/07/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,2,2,ground,Plantago,Plantaginaceae,5,flower.head
2721,Plantago.lanceolata,Wild,FR,C,20/07/2021,FR_VAU,Urban,Park.lawns,Park.lawns,4,1,1,ground,Plantago,Plantaginaceae,31,flower.head
2726,Plantago.lanceolata,Wild,FR,C,20/07/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,2,1,ground,Plantago,Plantaginaceae,48,flower.head
2732,Plantago.lanceolata,Wild,FR,C,20/07/2021,FR_VAU,Urban,Low.and.medium.altitude.hay.meadows,Meadows,2,1,3,ground,Plantago,Plantaginaceae,18,flower.head
2746,Plantago.lanceolata,Wild,FR,C,20/07/2021,FR_VAU,Urban,Park.lawns,Park.lawns,4,2,1,ground,Plantago,Plantaginaceae,1,flower.head
2962,Potentilla.reptans,Wild,FR,C,20/07/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,3,1,ground,Potentilla,Rosaceae,3,single.flower
3001,Prunella.vulgaris,Wild,FR,C,20/07/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,3,1,ground,Prunella,Lamiaceae,150,flower.head
3028,Prunella.vulgaris,Wild,FR,C,20/07/2021,FR_VAU,Urban,Low.and.medium.altitude.hay.meadows,Meadows,2,1,1,ground,Prunella,Lamiaceae,2,flower.head
3036,Prunella.vulgaris,Wild,FR,C,20/07/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,5,1,ground,Prunella,Lamiaceae,350,flower.head
3042,Prunella.vulgaris,Wild,FR,C,20/07/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,5,3,ground,Prunella,Lamiaceae,150,flower.head
3408,Rumex.conglomeratus,Wild,FR,C,20/07/2021,FR_VAU,Urban,Low.and.medium.altitude.hay.meadows,Meadows,2,1,2,ground,Rumex,Polygonaceae,32,flower.head
3519,Sherardia.arvensis,Wild,FR,C,20/07/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,3,2,ground,Sherardia,Rubiaceae,68,flower.head
3579,Sinapis.sp,Crop,FR,C,20/07/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,1,3,ground,Sinapis,Brassicaceae,36,single.flower
4008,Torilis.arvensis,Wild,FR,C,20/07/2021,FR_VAU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,1,1,ground,Torilis,Apiaceae,22,umbel
4058,Tragopogon.pratensis,Wild,FR,C,20/07/2021,FR_VAU,Urban,Low.and.medium.altitude.hay.meadows,Meadows,2,1,1,ground,Tragopogon,Asteraceae,1,capitulum
4062,Trifolium.arvense,Wild,FR,C,20/07/2021,FR_VAU,Urban,Low.and.medium.altitude.hay.meadows,Meadows,2,1,3,ground,Trifolium,Fabaceae,2,flower.head
4105,Trifolium.pratense,Wild,FR,C,20/07/2021,FR_VAU,Urban,Low.and.medium.altitude.hay.meadows,Meadows,2,1,1,ground,Trifolium,Fabaceae,42,flower.head
4112,Trifolium.pratense,Wild,FR,C,20/07/2021,FR_VAU,Urban,Low.and.medium.altitude.hay.meadows,Meadows,2,1,2,ground,Trifolium,Fabaceae,10,flower.head
4137,Trifolium.repens,Wild,FR,C,20/07/2021,FR_VAU,Urban,Park.lawns,Park.lawns,4,1,1,ground,Trifolium,Fabaceae,2,flower.head
4166,Trifolium.repens,Wild,FR,C,20/07/2021,FR_VAU,Urban,Low.and.medium.altitude.hay.meadows,Meadows,2,1,3,ground,Trifolium,Fabaceae,1,flower.head
4180,Trifolium.repens,Wild,FR,C,20/07/2021,FR_VAU,Urban,Park.lawns,Park.lawns,4,2,1,ground,Trifolium,Fabaceae,8,flower.head
79,Achillea.millefolium,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,1,3,ground,Achillea,Asteraceae,150,umbel
95,Achillea.millefolium,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,1,2,ground,Achillea,Asteraceae,150,umbel
215,Anthemis.arvensis,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,2,2,ground,Anthemis,Asteraceae,22,capitulum
216,Anthemis.arvensis,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,2,1,ground,Anthemis,Asteraceae,10,capitulum
367,Bellis.perennis,Wild,FR,C,26/07/2021,FR_VDI,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,1,1,ground,Bellis,Asteraceae,4,capitulum
378,Bellis.perennis,Wild,FR,C,26/07/2021,FR_VDI,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,3,1,ground,Bellis,Asteraceae,1,capitulum
388,Bellis.perennis,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,3,1,ground,Bellis,Asteraceae,2,capitulum
393,Bellis.perennis,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,3,7,ground,Bellis,Asteraceae,10,capitulum
401,Bellis.perennis,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,1,4,ground,Bellis,Asteraceae,1,capitulum
759,Convolvulus.arvensis,Wild,FR,C,26/07/2021,FR_VDI,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,1,1,ground,Convolvulus,Convolvulaceae,6,single.flower
855,Convolvulus.sepium,Wild,FR,C,26/07/2021,FR_VDI,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,4,1,ground,Convolvulus,Convolvulaceae,2,single.flower
918,Coronilla.varia,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,2,2,ground,Coronilla,Fabaceae,10,flower.head
929,Cota.tinctoria,Ornamental,FR,C,26/07/2021,FR_VDI,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,5,1,ground,Cota,Asteraceae,17,capitulum
930,Cota.tinctoria,Ornamental,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,2,2,ground,Cota,Asteraceae,6,capitulum
931,Cota.tinctoria,Ornamental,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,2,1,ground,Cota,Asteraceae,2,capitulum
1010,Crepis.sp,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,4,1,ground,Crepis,Asteraceae,2,capitulum
1011,Crepis.sp,Wild,FR,C,26/07/2021,FR_VDI,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,1,1,ground,Crepis,Asteraceae,7,capitulum
1021,Crepis.sp,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,3,7,ground,Crepis,Asteraceae,2,capitulum
1036,Cyanus.segetum,Wild,FR,C,26/07/2021,FR_VDI,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,5,1,ground,Cyanus,Asteraceae,31,capitulum
1037,Cyanus.segetum,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,2,2,ground,Cyanus,Asteraceae,1,capitulum
1063,Daucus.carota,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,2,2,ground,Daucus,Apiaceae,3,umbel
1069,Daucus.carota,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,1,4,ground,Daucus,Apiaceae,49,umbel
1168,Eschscholzia.californica,Ornamental,FR,C,26/07/2021,FR_VDI,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,2,1,ground,Eschscholzia,Papaveraceae,1,single.flower
1598,Geranium.dissectum,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,1,3,ground,Geranium,Geraniaceae,1,single.flower
1601,Geranium.dissectum,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,3,1,ground,Geranium,Geraniaceae,1,single.flower
1751,Geum.urbanum,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,3,5,ground,Geum,Rosaceae,3,single.flower
1761,Geum.urbanum,Wild,FR,C,26/07/2021,FR_VDI,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,4,1,ground,Geum,Rosaceae,1,single.flower
2020,Hibiscus.sp,Ornamental,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,4,4,shrub,Hibiscus,Malvaceae,16,single.flower
2021,Hibiscus.sp,Ornamental,FR,C,26/07/2021,FR_VDI,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,5,1,ground,Hibiscus,Malvaceae,31,single.flower
2022,Hibiscus.sp,Ornamental,FR,C,26/07/2021,FR_VDI,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,4,2,shrub,Hibiscus,Malvaceae,15,single.flower
2062,Hypericum.perforatum,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,1,1,ground,Hypericum,Hypericaceae,9,single.flower
2066,Hypericum.perforatum,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,1,3,ground,Hypericum,Hypericaceae,9,single.flower
2103,Jacobaea.vulgaris,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,1,2,ground,Jacobaea,Asteraceae,100,capitulum
2242,Lavandula.sp,Ornamental,FR,C,26/07/2021,FR_VDI,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,3,2,shrub,Lavandula,Lamiaceae,6,flower.head
2244,Lavandula.sp,Ornamental,FR,C,26/07/2021,FR_VDI,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,2,1,ground,Lavandula,Lamiaceae,18,flower.head
2261,Linaria.vulgaris,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,2,2,ground,Linaria,Plantaginaceae,3,single.flower
2262,Linum.usitatissimum,Ornamental,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,2,2,ground,Linum,Linaceae,21,single.flower
2288,Lotus.corniculatus,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,1,2,ground,Lotus,Fabaceae,8,flower.head
2321,Lysimachia.arvensis,Wild,FR,C,26/07/2021,FR_VDI,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,2,1,ground,Lysimachia,Primulaceae,12,single.flower
2397,Medicago.lupulina,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,2,1,ground,Medicago,Fabaceae,150,flower.head
2399,Medicago.lupulina,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,3,5,ground,Medicago,Fabaceae,3,flower.head
2402,Medicago.lupulina,Wild,FR,C,26/07/2021,FR_VDI,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,3,1,ground,Medicago,Fabaceae,28,flower.head
2409,Medicago.lupulina,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,2,2,ground,Medicago,Fabaceae,1,flower.head
2536,Nigella.sp,Ornamental,FR,C,26/07/2021,FR_VDI,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,2,1,ground,Nigella,Ranunculaceae,22,single.flower
2545,Origanum.vulgare,Ornamental,FR,C,26/07/2021,FR_VDI,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,1,1,ground,Origanum,Lamiaceae,150,flower.head
2742,Plantago.lanceolata,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,1,4,ground,Plantago,Plantaginaceae,3,flower.head
2763,Plantago.lanceolata,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,1,3,ground,Plantago,Plantaginaceae,26,flower.head
2994,Prunella.vulgaris,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,3,1,ground,Prunella,Lamiaceae,2,flower.head
2995,Prunella.vulgaris,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,3,3,ground,Prunella,Lamiaceae,12,flower.head
3527,Sherardia.arvensis,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,1,1,ground,Sherardia,Rubiaceae,4,flower.head
3999,Torilis.arvensis,Wild,FR,C,26/07/2021,FR_VDI,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,1,1,1,ground,Torilis,Apiaceae,26,umbel
4012,Torilis.arvensis,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,1,2,ground,Torilis,Apiaceae,16,umbel
4104,Trifolium.pratense,Wild,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,1,1,ground,Trifolium,Fabaceae,5,flower.head
4748,Xeranthemum.sp,Ornamental,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,1,4,ground,Xeranthemum,Asteraceae,1,capitulum
4749,Xeranthemum.sp,Ornamental,FR,C,26/07/2021,FR_VDI,Urban,Park.lawns,Park.lawns,2,2,2,ground,Xeranthemum,Asteraceae,12,capitulum
244,Arenaria.leptoclados,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,3,1,ground,Arenaria,Caryophyllaceae,20,flower.head
382,Bellis.perennis,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,3,1,ground,Bellis,Asteraceae,3,capitulum
533,Cerastium.pumilum,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,3,2,ground,Cerastium,Caryophyllaceae,1,single.flower
536,Cerastium.pumilum,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,3,1,ground,Cerastium,Caryophyllaceae,5,single.flower
542,Cerastium.semidecandrum,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,4,2,ground,Cerastium,Caryophyllaceae,4,single.flower
589,Cerastium.sp,Wild,FR,C,19/07/2021,FR_VNU,Urban,Highly.artificial.broadleaved.deciduous.forestry.plantations,Corylus.avellana,2,1,5,ground,Cerastium,Caryophyllaceae,2,single.flower
605,Cerastium.sp,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,1,1,ground,Cerastium,Caryophyllaceae,6,single.flower
606,Cerastium.sp,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,1,2,ground,Cerastium,Caryophyllaceae,3,single.flower
771,Convolvulus.arvensis,Wild,FR,C,19/07/2021,FR_VNU,Urban,Vineyards,Vineyards,3,1,3,ground,Convolvulus,Convolvulaceae,8,single.flower
776,Convolvulus.arvensis,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,2,1,ground,Convolvulus,Convolvulaceae,3,single.flower
807,Convolvulus.arvensis,Wild,FR,C,19/07/2021,FR_VNU,Urban,Vineyards,Vineyards,3,1,1,ground,Convolvulus,Convolvulaceae,2,single.flower
835,Convolvulus.arvensis,Wild,FR,C,19/07/2021,FR_VNU,Urban,Highly.artificial.broadleaved.deciduous.forestry.plantations,Corylus.avellana,2,1,3,ground,Convolvulus,Convolvulaceae,1,single.flower
985,Crepis.sp,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,2,1,ground,Crepis,Asteraceae,1,capitulum
987,Crepis.sp,Wild,FR,C,19/07/2021,FR_VNU,Urban,Highly.artificial.broadleaved.deciduous.forestry.plantations,Corylus.avellana,2,1,3,ground,Crepis,Asteraceae,4,capitulum
999,Crepis.sp,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,1,1,ground,Crepis,Asteraceae,1,capitulum
1001,Crepis.sp,Wild,FR,C,19/07/2021,FR_VNU,Urban,Highly.artificial.broadleaved.deciduous.forestry.plantations,Corylus.avellana,2,1,5,ground,Crepis,Asteraceae,3,capitulum
1014,Crepis.sp,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,1,2,ground,Crepis,Asteraceae,11,capitulum
1170,Eschscholzia.californica,Ornamental,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,4,1,ground,Eschscholzia,Papaveraceae,20,single.flower
1523,Geranium.dissectum,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,1,1,ground,Geranium,Geraniaceae,28,single.flower
1528,Geranium.dissectum,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,3,1,ground,Geranium,Geraniaceae,1,single.flower
1608,Geranium.molle,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,1,1,ground,Geranium,Geraniaceae,3,single.flower
1631,Geranium.molle,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,3,1,ground,Geranium,Geraniaceae,12,single.flower
1764,Geum.urbanum,Wild,FR,C,19/07/2021,FR_VNU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,4,1,5,ground,Geum,Rosaceae,3,single.flower
2260,Linaria.vulgaris,Wild,FR,C,19/07/2021,FR_VNU,Urban,Bare.tilled.fallow.or.recently.abandoned.arable.land,Fallow,5,1,3,ground,Linaria,Plantaginaceae,7,single.flower
2311,Lysimachia.arvensis,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,4,1,ground,Lysimachia,Primulaceae,23,single.flower
2339,Lysimachia.arvensis,Wild,FR,C,19/07/2021,FR_VNU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,4,1,3,ground,Lysimachia,Primulaceae,52,single.flower
2392,Medicago.lupulina,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,1,2,ground,Medicago,Fabaceae,2,flower.head
2400,Medicago.lupulina,Wild,FR,C,19/07/2021,FR_VNU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,4,1,3,ground,Medicago,Fabaceae,21,flower.head
2403,Medicago.lupulina,Wild,FR,C,19/07/2021,FR_VNU,Urban,Vineyards,Vineyards,3,1,1,ground,Medicago,Fabaceae,70,flower.head
2404,Medicago.lupulina,Wild,FR,C,19/07/2021,FR_VNU,Urban,Highly.artificial.broadleaved.deciduous.forestry.plantations,Corylus.avellana,1,4,3,ground,Medicago,Fabaceae,53,flower.head
2405,Medicago.lupulina,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,2,1,ground,Medicago,Fabaceae,10,flower.head
2406,Medicago.lupulina,Wild,FR,C,19/07/2021,FR_VNU,Urban,Highly.artificial.broadleaved.deciduous.forestry.plantations,Corylus.avellana,2,1,1,ground,Medicago,Fabaceae,7,flower.head
2408,Medicago.lupulina,Wild,FR,C,19/07/2021,FR_VNU,Urban,Vineyards,Vineyards,3,1,3,ground,Medicago,Fabaceae,31,flower.head
2411,Medicago.lupulina,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,3,2,ground,Medicago,Fabaceae,3,flower.head
2419,Medicago.lupulina,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,1,1,ground,Medicago,Fabaceae,13,flower.head
2422,Medicago.lupulina,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,2,2,ground,Medicago,Fabaceae,12,flower.head
2426,Medicago.lupulina,Wild,FR,C,19/07/2021,FR_VNU,Urban,Highly.artificial.broadleaved.deciduous.forestry.plantations,Corylus.avellana,2,1,3,ground,Medicago,Fabaceae,14,flower.head
2436,Medicago.sativa,Crop,FR,C,19/07/2021,FR_VNU,Urban,Bare.tilled.fallow.or.recently.abandoned.arable.land,Fallow,5,1,3,ground,Medicago,Fabaceae,52,flower.head
2437,Medicago.sativa,Crop,FR,C,19/07/2021,FR_VNU,Urban,Bare.tilled.fallow.or.recently.abandoned.arable.land,Fallow,5,1,2,ground,Medicago,Fabaceae,33,flower.head
2443,Medicago.sativa,Crop,FR,C,19/07/2021,FR_VNU,Urban,Bare.tilled.fallow.or.recently.abandoned.arable.land,Fallow,5,1,1,ground,Medicago,Fabaceae,54,flower.head
2457,Medicago.sativa,Crop,FR,C,19/07/2021,FR_VNU,Urban,Bare.tilled.fallow.or.recently.abandoned.arable.land,Fallow,5,1,4,ground,Medicago,Fabaceae,17,flower.head
2571,Papaver.rhoeas,Wild,FR,C,19/07/2021,FR_VNU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,4,1,3,ground,Papaver,Papaveraceae,11,single.flower
2709,Plantago.lanceolata,Wild,FR,C,19/07/2021,FR_VNU,Urban,Highly.artificial.broadleaved.deciduous.forestry.plantations,Corylus.avellana,2,1,1,ground,Plantago,Plantaginaceae,3,flower.head
2710,Plantago.lanceolata,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,4,3,ground,Plantago,Plantaginaceae,4,flower.head
2728,Plantago.lanceolata,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,4,2,ground,Plantago,Plantaginaceae,86,flower.head
2758,Plantago.lanceolata,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,3,1,ground,Plantago,Plantaginaceae,50,flower.head
2793,Plantago.lanceolata,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,3,2,ground,Plantago,Plantaginaceae,2,flower.head
2798,Plantago.lanceolata,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,2,2,ground,Plantago,Plantaginaceae,4,flower.head
2808,Plantago.lanceolata,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,1,2,ground,Plantago,Plantaginaceae,5,flower.head
2820,Plantago.lanceolata,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,2,1,ground,Plantago,Plantaginaceae,8,flower.head
2822,Plantago.lanceolata,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,1,1,ground,Plantago,Plantaginaceae,4,flower.head
3008,Prunella.vulgaris,Wild,FR,C,19/07/2021,FR_VNU,Urban,Highly.artificial.broadleaved.deciduous.forestry.plantations,Corylus.avellana,2,1,5,ground,Prunella,Lamiaceae,6,flower.head
3013,Prunella.vulgaris,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,1,1,ground,Prunella,Lamiaceae,7,flower.head
3019,Prunella.vulgaris,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,2,1,ground,Prunella,Lamiaceae,11,flower.head
3039,Prunella.vulgaris,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,4,3,ground,Prunella,Lamiaceae,47,flower.head
3043,Prunella.vulgaris,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,2,2,ground,Prunella,Lamiaceae,36,flower.head
3268,Rosa.sp,Ornamental,FR,C,19/07/2021,FR_VNU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,4,1,6,shrub,Rosa,Rosaceae,12,single.flower
3273,Rosa.sp,Ornamental,FR,C,19/07/2021,FR_VNU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,4,1,2,shrub,Rosa,Rosaceae,3,single.flower
3514,Sherardia.arvensis,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,4,2,ground,Sherardia,Rubiaceae,1,flower.head
3525,Sherardia.arvensis,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,1,2,ground,Sherardia,Rubiaceae,150,flower.head
3546,Silene.latifolia,Wild,FR,C,19/07/2021,FR_VNU,Urban,Bare.tilled.fallow.or.recently.abandoned.arable.land,Fallow,5,1,2,ground,Silene,Caryophyllaceae,7,single.flower
4007,Torilis.arvensis,Wild,FR,C,19/07/2021,FR_VNU,Urban,Small.scale.ornamental.and.domestic.garden.areas,Garden,4,1,1,ground,Torilis,Apiaceae,9,umbel
4032,Torilis.nodosa,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,1,2,ground,Torilis,Apiaceae,1,umbel
4063,Trifolium.aureum,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,4,3,ground,Trifolium,Fabaceae,94,flower.head
4071,Trifolium.campestre,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,4,2,ground,Trifolium,Fabaceae,3,flower.head
4098,Trifolium.pratense,Wild,FR,C,19/07/2021,FR_VNU,Urban,Bare.tilled.fallow.or.recently.abandoned.arable.land,Fallow,5,1,4,ground,Trifolium,Fabaceae,24,flower.head
4100,Trifolium.pratense,Wild,FR,C,19/07/2021,FR_VNU,Urban,Bare.tilled.fallow.or.recently.abandoned.arable.land,Fallow,5,1,2,ground,Trifolium,Fabaceae,2,flower.head
4118,Trifolium.repens,Wild,FR,C,19/07/2021,FR_VNU,Urban,Park.lawns,Park.lawns,1,2,2,ground,Trifolium,Fabaceae,17,flower.head
4124,Trifolium.repens,Wild,FR,C,19/07/2021,FR_VNU,Urban,Vineyards,Vineyards,3,1,1,ground,Trifolium,Fabaceae,2,flower.head
4133,Trifolium.repens,Wild,FR,C,19/07/2021,FR_VNU,Urban,Highly.artificial.broadleaved.deciduous.forestry.plantations,Corylus.avellana,2,1,3,ground,Trifolium,Fabaceae,13,flower.head
