Country,Site_id,Focal_habitat,Units,Day,Month,Year,Plant_species,Flower_count,Species_abbreviation,Inflorescence_unit_used
CH,21,HA,Total.number.of.flower.units.per.m1705,17,4,2014,Capsella.bursa.pastoris,0.50625,NA,NA
CH,21,HA,Total.number.of.flower.units.per.m1706,17,4,2014,Cardamine.pratensis,2.25,car.pra,Flower
CH,21,HA,Total.number.of.flower.units.per.m1707,17,4,2014,Cerastium.fontanum,10.9,cer.fon,Flower
CH,21,HA,Total.number.of.flower.units.per.m1708,17,4,2014,Ficaria.verna,2.3,NA,NA
CH,21,HA,Total.number.of.flower.units.per.m1709,17,4,2014,Glechoma.hederacea,36.4,gle.hed,Raceme
CH,21,HA,Total.number.of.flower.units.per.m1710,17,4,2014,Plantago.lanceolata,0.3,pla.lan,Spike
CH,21,HA,Total.number.of.flower.units.per.m1711,17,4,2014,Rumex.acetosa,1.6,rum.ace,Spike
CH,21,HA,Total.number.of.flower.units.per.m1712,17,4,2014,Stellaria.media,23.6,ste.med,Flower
CH,21,HA,Total.number.of.flower.units.per.m1713,17,4,2014,Taraxacum.campylodes,0.85,NA,NA
CH,21,HA,Total.number.of.flower.units.per.m1714,17,4,2014,Veronica.persica,6.2,ver.per,Flower
CH,21,HA,Total.number.of.flower.units.per.m1715,8,6,2013,Cerastium.fontanum,0.2,cer.fon,Flower
CH,21,HA,Total.number.of.flower.units.per.m1716,8,6,2013,Daucus.carota,2.4,dau.car,Umbel
CH,21,HA,Total.number.of.flower.units.per.m1717,8,6,2013,Ranunculus.acris,9.1,ran.acr,Flower
CH,21,HA,Total.number.of.flower.units.per.m1718,8,6,2013,Trifolium.pratense,0.5,tri.pra,Flower.head
CH,21,HA,Total.number.of.flower.units.per.m1719,8,6,2013,Veronica.chamaedrys,0.5,ver.cha,Flower
CH,21,HA,Total.number.of.flower.units.per.m1720,10,7,2013,Cerastium.fontanum,0.1,cer.fon,Flower
CH,21,HA,Total.number.of.flower.units.per.m1721,10,7,2013,Trifolium.repens,0.1,tri.rep,Flower.head
CH,21,HA,Total.number.of.flower.units.per.m1722,15,8,2013,Plantago.lanceolata,3.8,pla.lan,Spike
CH,21,HA,Total.number.of.flower.units.per.m1723,15,8,2013,Prunella.vulgaris,1,pru.vul,Flowered.stem
CH,21,HA,Total.number.of.flower.units.per.m1724,15,8,2013,Ranunculus.acris,0.2,ran.acr,Flower
CH,21,HA,Total.number.of.flower.units.per.m1725,15,8,2013,Trifolium.pratense,0.5,tri.pra,Flower.head
CH,21,HA,Total.number.of.flower.units.per.m1726,15,8,2013,Trifolium.repens,3.1,tri.rep,Flower.head
CH,21,HL,Total.number.of.flower.units.per.m1727,17,4,2014,Taraxacum.campylodes,0.2,NA,NA
CH,21,HL,Total.number.of.flower.units.per.m1728,17,4,2014,Veronica.persica,1.05,ver.per,Flower
CH,21,HL,Total.number.of.flower.units.per.m1729,11,6,2013,Cerastium.fontanum,0.6,cer.fon,Flower
CH,21,HL,Total.number.of.flower.units.per.m1730,11,6,2013,Geranium.dissectum,1.6,ger.dis,Flower
CH,21,HL,Total.number.of.flower.units.per.m1731,11,6,2013,Geranium.robertianum,0.3,ger.rob,Flower
CH,21,HL,Total.number.of.flower.units.per.m1732,11,6,2013,Leucanthemum.vulgare,10.7,leu.vul,Flower.head
CH,21,HL,Total.number.of.flower.units.per.m1733,11,6,2013,Ranunculus.acris,1.3,ran.acr,Flower
CH,21,HL,Total.number.of.flower.units.per.m1734,11,6,2013,Silene.latifolia,2.5,NA,NA
CH,21,HL,Total.number.of.flower.units.per.m1735,12,6,2013,Crataegus.monogyna,1,cra.mon,Flower
CH,21,HL,Total.number.of.flower.units.per.m1736,12,6,2013,Geranium.dissectum,1.1,ger.dis,Flower
CH,21,HL,Total.number.of.flower.units.per.m1737,12,6,2013,Leucanthemum.vulgare,0.2,leu.vul,Flower.head
CH,21,HL,Total.number.of.flower.units.per.m1738,12,6,2013,Ranunculus.acris,0.2,ran.acr,Flower
CH,21,HL,Total.number.of.flower.units.per.m1739,12,6,2013,Veronica.chamaedrys,9.2,ver.cha,Flower
CH,21,HL,Total.number.of.flower.units.per.m1740,17,7,2013,Centaurea.jacea,1.4,cen.jac,Flower.head
CH,21,HL,Total.number.of.flower.units.per.m1741,17,7,2013,Echium.vulgare,1,ech.vul,Flower
CH,21,HL,Total.number.of.flower.units.per.m1742,17,7,2013,Epilobium.hirsutum,0.4,epi.hir,Flower
CH,21,HL,Total.number.of.flower.units.per.m1743,17,7,2013,Erigeron.annuus,1.1,eri.ann,Flower.head
CH,21,HL,Total.number.of.flower.units.per.m1744,17,7,2013,Geranium.dissectum,0.5,ger.dis,Flower
CH,21,HL,Total.number.of.flower.units.per.m1745,17,7,2013,Geranium.pyrenaicum,1.1,ger.pyr,Flower
CH,21,HL,Total.number.of.flower.units.per.m1746,17,7,2013,Geum.urbanum,7.8,geu.urb,Flower.head
CH,21,HL,Total.number.of.flower.units.per.m1747,17,7,2013,Hypericum.perforatum,2.6125,hyp.per,Flower
CH,21,HL,Total.number.of.flower.units.per.m1748,17,7,2013,Malva.moschata,0.7,mal.mos,Flower
CH,21,HL,Total.number.of.flower.units.per.m1749,17,7,2013,Papaver.rhoeas,0.1,pap.rho,Flower
CH,21,HL,Total.number.of.flower.units.per.m1750,17,7,2013,Rumex.obtusifolius,0.3,rum.obt,Spike
CH,21,HL,Total.number.of.flower.units.per.m1751,17,7,2013,Silene.latifolia,0.2,NA,NA
CH,21,HL,Total.number.of.flower.units.per.m1752,17,7,2013,Trifolium.pratense,0.1,tri.pra,Flower.head
CH,21,HL,Total.number.of.flower.units.per.m1753,17,7,2013,Veronica.chamaedrys,1.3,ver.cha,Flower
CH,21,HL,Total.number.of.flower.units.per.m1754,21,8,2013,Achillea.millefolium,0.4,ach.mil,Umbel
CH,21,HL,Total.number.of.flower.units.per.m1755,21,8,2013,Dipsacus.fullonum,0.15,dip.ful,Flower.head
CH,21,HL,Total.number.of.flower.units.per.m1756,21,8,2013,Echium.vulgare,1.25,ech.vul,Flower
CH,21,HL,Total.number.of.flower.units.per.m1757,21,8,2013,Epilobium.hirsutum,0.4,epi.hir,Flower
CH,21,HL,Total.number.of.flower.units.per.m1758,21,8,2013,Epilobium.parviflorum,27.35,epi.par,Flower
CH,21,HL,Total.number.of.flower.units.per.m1759,21,8,2013,Hypericum.perforatum,0.1,hyp.per,Flower
CH,21,HL,Total.number.of.flower.units.per.m1760,21,8,2013,Melilotus.albus,9.3,mel.alb,Raceme
CH,21,HL,Total.number.of.flower.units.per.m1761,21,8,2013,Origanum.vulgare,104.05,ori.vul,Panicle
CH,21,HL,Total.number.of.flower.units.per.m1762,21,8,2013,Silene.latifolia,0.1,NA,NA
CH,21,HL,Total.number.of.flower.units.per.m1763,21,8,2013,Tanacetum.vulgare,332.1,tan.vul,Corymb.of.capitula
CH,21,WA,Total.number.of.flower.units.per.m1764,17,4,2014,Ajuga.reptans,1.9,aju.rep,Raceme
CH,21,WA,Total.number.of.flower.units.per.m1765,17,4,2014,Anemone.nemorosa,3.45,ane.nem,Flower
CH,21,WA,Total.number.of.flower.units.per.m1766,17,4,2014,Carex.hirta,0.1,car.hir,Spike
CH,21,WA,Total.number.of.flower.units.per.m1767,17,4,2014,Ficaria.verna,0.25,NA,NA
CH,21,WA,Total.number.of.flower.units.per.m1768,17,4,2014,Primula.elatior,0.4,pri.ela,Flower
CH,21,WA,Total.number.of.flower.units.per.m1769,17,4,2014,Taraxacum.campylodes,0.1,NA,NA
CH,21,WA,Total.number.of.flower.units.per.m1770,17,4,2014,Veronica.persica,0.2,ver.per,Flower
CH,21,WA,Total.number.of.flower.units.per.m1771,17,4,2014,Vinca.minor,3.3,vin.min,Flower
CH,21,WA,Total.number.of.flower.units.per.m1772,17,4,2014,Viola.reichenbachiana,1.9,vio.rei,Flower
CH,21,WA,Total.number.of.flower.units.per.m1773,12,6,2013,Crataegus.monogyna,3.2,cra.mon,Flower
CH,21,WA,Total.number.of.flower.units.per.m1774,12,6,2013,Galium.odoratum,1,gal.odo,Flower
CH,21,WA,Total.number.of.flower.units.per.m1775,12,6,2013,Geranium.robertianum,0.5,ger.rob,Flower
CH,21,WA,Total.number.of.flower.units.per.m1776,12,6,2013,Lamium.galeobdolon,4,lam.gal,Flowered.stem
CH,21,WA,Total.number.of.flower.units.per.m1777,12,6,2013,Ranunculus.acris,0.5,ran.acr,Flower
CH,21,WA,Total.number.of.flower.units.per.m1778,12,6,2013,Stellaria.media,0.4,ste.med,Flower
CH,21,WA,Total.number.of.flower.units.per.m1779,17,7,2013,Aegopodium.podagraria,3.3,aeg.pod,Compound.umbel
CH,21,WA,Total.number.of.flower.units.per.m1780,17,7,2013,Geranium.dissectum,1,ger.dis,Flower
CH,21,WA,Total.number.of.flower.units.per.m1781,17,7,2013,Impatiens.parviflora,2.1,imp.par,Flower
CH,21,WA,Total.number.of.flower.units.per.m1782,17,7,2013,Sambucus.nigra,0.6,sam.nig,Corymb.of.capitula
CH,21,WA,Total.number.of.flower.units.per.m1783,17,7,2013,Urtica.dioica,0.5,urt.dio,Spike
CH,21,WA,Total.number.of.flower.units.per.m1784,21,8,2013,Circaea.lutetiana,4,cir.lut,Flower
CH,21,WA,Total.number.of.flower.units.per.m1785,21,8,2013,Epilobium.hirsutum,0.6,epi.hir,Flower
CH,21,WA,Total.number.of.flower.units.per.m1786,21,8,2013,Geranium.dissectum,0.4,ger.dis,Flower
CH,21,WA,Total.number.of.flower.units.per.m1787,21,8,2013,Impatiens.glandulifera,2.2,imp.gla,Flower
CH,21,WL,Total.number.of.flower.units.per.m1788,17,4,2014,Cerastium.fontanum,0.3,cer.fon,Flower
CH,21,WL,Total.number.of.flower.units.per.m1789,17,4,2014,Ficaria.verna,2,NA,NA
CH,21,WL,Total.number.of.flower.units.per.m1790,17,4,2014,Glechoma.hederacea,3.2,gle.hed,Raceme
CH,21,WL,Total.number.of.flower.units.per.m1791,17,4,2014,Plantago.lanceolata,0.5,pla.lan,Spike
CH,21,WL,Total.number.of.flower.units.per.m1792,17,4,2014,Potentilla.sterilis,1.3,pot.ste,Flower
CH,21,WL,Total.number.of.flower.units.per.m1793,17,4,2014,Prunus.spinosa,3.6,pru.spi,Flower
CH,21,WL,Total.number.of.flower.units.per.m1794,17,4,2014,Taraxacum.campylodes,3.1,NA,NA
CH,21,WL,Total.number.of.flower.units.per.m1795,17,4,2014,Viola.reichenbachiana,0.5,vio.rei,Flower
CH,21,WL,Total.number.of.flower.units.per.m1796,12,6,2013,Ajuga.reptans,1.3,aju.rep,Raceme
CH,21,WL,Total.number.of.flower.units.per.m1797,12,6,2013,Crataegus.monogyna,26,cra.mon,Flower
CH,21,WL,Total.number.of.flower.units.per.m1798,12,6,2013,Crepis.capillaris,0.4,cre.cap,Flower.head
CH,21,WL,Total.number.of.flower.units.per.m1799,12,6,2013,Glechoma.hederacea,1.6,gle.hed,Raceme
CH,21,WL,Total.number.of.flower.units.per.m1800,12,6,2013,Plantago.lanceolata,3.1,pla.lan,Spike
CH,21,WL,Total.number.of.flower.units.per.m1801,12,6,2013,Ranunculus.acris,1.1,ran.acr,Flower
CH,21,WL,Total.number.of.flower.units.per.m1802,12,6,2013,Rhinanthus.glaber,1.8,rhi.gla,Raceme
CH,21,WL,Total.number.of.flower.units.per.m1803,12,6,2013,Trifolium.pratense,1.3,tri.pra,Flower.head
CH,21,WL,Total.number.of.flower.units.per.m1804,12,6,2013,Veronica.chamaedrys,1.8,ver.cha,Flower
CH,21,WL,Total.number.of.flower.units.per.m1805,12,6,2013,Vicia.sepium,0.65,vic.sep,Raceme
CH,21,WL,Total.number.of.flower.units.per.m1806,17,7,2013,Geum.urbanum,0.2,geu.urb,Flower.head
CH,21,WL,Total.number.of.flower.units.per.m1807,17,7,2013,Lathyrus.pratensis,0.6,lat.pra,Flower
CH,21,WL,Total.number.of.flower.units.per.m1808,17,7,2013,Lotus.corniculatus,0.1,lot.cor,Flower
CH,21,WL,Total.number.of.flower.units.per.m1809,17,7,2013,Plantago.lanceolata,0.5,pla.lan,Spike
CH,21,WL,Total.number.of.flower.units.per.m1810,17,7,2013,Rubus.vestitus,1.1,NA,NA
CH,21,WL,Total.number.of.flower.units.per.m1811,17,7,2013,Trifolium.pratense,0.1,tri.pra,Flower.head
CH,21,WL,Total.number.of.flower.units.per.m1812,17,7,2013,Vicia.sepium,0.2,vic.sep,Raceme
CH,21,WL,Total.number.of.flower.units.per.m1813,21,8,2013,Circaea.lutetiana,5.9,cir.lut,Flower
CH,21,WL,Total.number.of.flower.units.per.m1814,21,8,2013,Lotus.corniculatus,0.3625,lot.cor,Flower
CH,21,WL,Total.number.of.flower.units.per.m1815,21,8,2013,Plantago.lanceolata,6.9,pla.lan,Spike
CH,21,WL,Total.number.of.flower.units.per.m1816,21,8,2013,Trifolium.pratense,0.5,tri.pra,Flower.head
