Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Comment,Inflorescence type
19,7,2021,FR_VNU,Trifolium repens,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Trifolium repens,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Trifolium repens,13,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Trifolium repens,17,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Trifolium repens,36,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Trifolium repens,58,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,flower.head
19,7,2021,FR_VNU,Veronica persica,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
20,4,2021,FR_VQU,Acer sp,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
20,4,2021,FR_VQU,Bellis perennis,16,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
20,4,2021,FR_VQU,Bellis perennis,25,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
20,4,2021,FR_VQU,Bellis perennis,35,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
20,4,2021,FR_VQU,Bellis perennis,48,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
20,4,2021,FR_VQU,Bellis perennis,52,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
20,4,2021,FR_VQU,Bellis perennis,83,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
20,4,2021,FR_VQU,Bellis perennis,90,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
20,4,2021,FR_VQU,Bellis perennis,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
20,4,2021,FR_VQU,Bellis perennis,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
20,4,2021,FR_VQU,Bellis perennis,700-800,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
20,4,2021,FR_VQU,Cardamine hirsuta,15,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
20,4,2021,FR_VQU,Cerastium sp,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
20,4,2021,FR_VQU,Cydonia oblonga,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
20,4,2021,FR_VQU,Draba verna,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
20,4,2021,FR_VQU,Erodium cicutarium,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
20,4,2021,FR_VQU,Erodium cicutarium,13,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
20,4,2021,FR_VQU,Glechoma hederacea,70,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
20,4,2021,FR_VQU,Glechoma hederacea,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
20,4,2021,FR_VQU,Medicago arabica,7,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
20,4,2021,FR_VQU,Muscari neglectum,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
20,4,2021,FR_VQU,Muscari neglectum,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
20,4,2021,FR_VQU,Photinia serrulata,92,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 1,umbel
20,4,2021,FR_VQU,Plantago major,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,flower.head
20,4,2021,FR_VQU,Primula vulgaris,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
20,4,2021,FR_VQU,Primula vulgaris,23,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
20,4,2021,FR_VQU,Prunus cerasus,1000-2000,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 1,single.flower
20,4,2021,FR_VQU,Senecio vulgaris,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
20,4,2021,FR_VQU,Stellaria media,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
20,4,2021,FR_VQU,Stellaria media,52,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
20,4,2021,FR_VQU,Syringia vulgaris,100-200,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 1,flower.head
20,4,2021,FR_VQU,Taraxacum officinale,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
20,4,2021,FR_VQU,Taraxacum officinale,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
20,4,2021,FR_VQU,Taraxacum officinale,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
20,4,2021,FR_VQU,Taraxacum officinale,9,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
20,4,2021,FR_VQU,Taraxacum officinale,13,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
20,4,2021,FR_VQU,Taraxacum officinale,16,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
20,4,2021,FR_VQU,Taraxacum officinale,19,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
20,4,2021,FR_VQU,Taraxacum officinale,20,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
20,4,2021,FR_VQU,Taraxacum officinale,31,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
20,4,2021,FR_VQU,Taraxacum officinale,33,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,capitulum
20,4,2021,FR_VQU,Veronica arvensis,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
20,4,2021,FR_VQU,Veronica arvensis,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
20,4,2021,FR_VQU,Veronica arvensis,20,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
20,4,2021,FR_VQU,Veronica arvensis,27,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
20,4,2021,FR_VQU,Veronica arvensis,39,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
20,4,2021,FR_VQU,Veronica arvensis,41,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
20,4,2021,FR_VQU,Veronica arvensis,55,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
20,4,2021,FR_VQU,Veronica persica,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
20,4,2021,FR_VQU,Veronica persica,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
20,4,2021,FR_VQU,Veronica persica,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
20,4,2021,FR_VQU,Veronica persica,19,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
20,4,2021,FR_VQU,Vinca minor,10,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 1,single.flower
18,5,2021,FR_VQU,Aubrieta sp,100-200,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
18,5,2021,FR_VQU,Bellis perennis,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
18,5,2021,FR_VQU,Bellis perennis,7,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
18,5,2021,FR_VQU,Bellis perennis,7,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
18,5,2021,FR_VQU,Bellis perennis,12,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
20,5,2021,FR_VQU,Bellis perennis,45,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
20,5,2021,FR_VQU,Bellis perennis,48,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
20,5,2021,FR_VQU,Bellis perennis,53,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
20,5,2021,FR_VQU,Bellis perennis,71,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
20,5,2021,FR_VQU,Bellis perennis,96,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
18,5,2021,FR_VQU,Bellis perennis,98,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
20,5,2021,FR_VQU,Capsella bursa-pastoris,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
20,5,2021,FR_VQU,Capsella bursa-pastoris,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
18,5,2021,FR_VQU,Choisya ternata,1000-2000,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 2,single.flower
20,5,2021,FR_VQU,Eschscholzia californica,20,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
20,5,2021,FR_VQU,Geranium dissectum,14,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
18,5,2021,FR_VQU,Glechoma hederacea,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
18,5,2021,FR_VQU,Hieracium sp,57,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
18,5,2021,FR_VQU,Iris germanica,15,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
18,5,2021,FR_VQU,Lamium purpureum,10,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
20,5,2021,FR_VQU,Medicago lupulina,56,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
18,5,2021,FR_VQU,Photinia serrulata,1000-2000,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 2,umbel
20,5,2021,FR_VQU,Ranunculus acris,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
18,5,2021,FR_VQU,Ranunculus sp,72,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
18,5,2021,FR_VQU,Rosmarinus officinalis,1000-2000,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 2,single.flower
18,5,2021,FR_VQU,Salvia sp,5,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
20,5,2021,FR_VQU,Sedum acre,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,umbel
18,5,2021,FR_VQU,Sherardia arvensis,42,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,flower.head
18,5,2021,FR_VQU,Stellaria media,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
18,5,2021,FR_VQU,Syringia vulgaris,100-200,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 2,flower.head
20,5,2021,FR_VQU,Taraxacum officinale,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
20,5,2021,FR_VQU,Taraxacum officinale,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,capitulum
20,5,2021,FR_VQU,Tilia sp,100-200,"Flowers per square meter (sampled with vertical 1m² frame for shrubs, hedgerows,...)",Sampling period 2,highbush
18,5,2021,FR_VQU,Veronica arvensis,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
20,5,2021,FR_VQU,Veronica arvensis,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
18,5,2021,FR_VQU,Veronica chamaedrys,29,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
18,5,2021,FR_VQU,Veronica persica,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
18,5,2021,FR_VQU,Veronica persica,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
18,5,2021,FR_VQU,Veronica persica,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 2,single.flower
27,7,2021,FR_VQU,Bellis perennis,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
27,7,2021,FR_VQU,Bellis perennis,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
27,7,2021,FR_VQU,Bellis perennis,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
27,7,2021,FR_VQU,Bellis perennis,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
27,7,2021,FR_VQU,Bellis perennis,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
27,7,2021,FR_VQU,Bellis perennis,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
27,7,2021,FR_VQU,Bellis perennis,28,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
27,7,2021,FR_VQU,Cerastium semidecandrum,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
27,7,2021,FR_VQU,Cerastium semidecandrum,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
27,7,2021,FR_VQU,Cerastium semidecandrum,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
27,7,2021,FR_VQU,Cerastium semidecandrum,3,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
27,7,2021,FR_VQU,Cerastium semidecandrum,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
27,7,2021,FR_VQU,Cerastium semidecandrum,9,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
27,7,2021,FR_VQU,Cosmos sp,1,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
27,7,2021,FR_VQU,Crepis sp,2,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
27,7,2021,FR_VQU,Crepis sp,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
27,7,2021,FR_VQU,Crepis sp,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
27,7,2021,FR_VQU,Crepis sp,6,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
27,7,2021,FR_VQU,Crepis sp,9,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
27,7,2021,FR_VQU,Crepis sp,19,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
27,7,2021,FR_VQU,Crepis sp,22,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,capitulum
27,7,2021,FR_VQU,Cymbalaria muralis,4,Flowers per square meter (sampled with horizontal 1m² frame),Sampling period 3,single.flower
